4.103247932963255407e-02,6.397455068881099938e-02,2.255729425847095501e-02,7.451888170134804978e-01,1.252521189778358635e-01,3.670960119292492330e-01,1.134412056425324472e-01,2.294290361806925194e-01,4.523421756331459376e-01,2.607313570958127991e-01,1.000000000000000000e+00,8.324291733181852226e-01,4.822665048734602333e-01,3.877417412273942432e-01,3.733411148741882513e-01,4.190993239688324268e-01,1.008503396152757442e-01,7.903383629814981770e-01,4.479265444110488437e-01,6.624801353939262505e-01,3.005254696493655509e-01,7.903383629814981770e-01,5.438682180398721755e-01,4.342590489321539460e-01,5.105290395518334856e-01,8.382234324229999034e-01,8.382234324229999034e-01
4.783620053921430748e-02,7.589969748540875694e-02,2.911700579612715514e-02,7.451888170134804978e-01,1.520674840556787699e-01,3.731053667935269047e-01,1.276040039797949888e-01,2.618201051416945702e-01,4.688654985707015332e-01,2.944178907861111361e-01,8.324291733181852226e-01,1.000000000000000000e+00,5.053518588308572035e-01,3.947295501268749951e-01,3.783843528045386928e-01,4.380516968436812819e-01,8.965693676216654473e-02,7.903383629814981770e-01,4.671017762947262675e-01,6.624801353939262505e-01,3.194778425242144060e-01,7.903383629814981770e-01,5.787469546750981797e-01,4.412468578316346979e-01,5.401990308737734114e-01,9.428731438548749733e-01,8.382234324229999034e-01
6.946059519447977948e-02,6.552402312115729321e-02,1.247826930530464701e-01,4.338478835950933532e-01,2.898660991856600311e-01,4.278481096120686500e-01,1.203143884008992387e-01,2.982049599095052961e-01,4.674070933360332525e-01,3.441221130510312420e-01,4.822665048734602333e-01,5.053518588308572035e-01,1.000000000000000000e+00,4.340351450722408355e-01,4.966215862221675659e-01,4.267432937516400515e-01,9.508907677188681296e-02,8.382234324229999034e-01,4.635908412589396232e-01,7.026185226629955149e-01,3.009852794394649589e-01,8.382234324229999034e-01,6.700683712890251886e-01,4.833708462828795738e-01,5.949413965808554305e-01,8.890097654027756535e-01,8.890097654027756535e-01
3.855979767878770503e-01,4.355656976563777871e-02,5.151666875587047195e-02,7.026185226629955149e-01,9.915419124777755111e-02,4.089381787798826995e-01,1.069606662068619124e-01,2.983187978250855243e-01,3.946912683164577884e-01,3.008400277954621505e-01,3.877417412273942432e-01,3.947295501268749951e-01,4.340351450722408355e-01,1.000000000000000000e+00,3.823183737431858353e-01,3.571450652067454934e-01,1.069606662068619124e-01,7.451888170134804978e-01,3.927920194798242282e-01,6.246347280002744196e-01,2.453449624055597800e-01,7.451888170134804978e-01,4.210741790005314567e-01,8.234957341677403564e-01,4.614595631549761601e-01,7.903383629814981770e-01,7.903383629814981770e-01
8.121778241811829224e-02,4.728028228591694276e-02,6.366933365025298497e-02,6.624801353939262505e-01,9.789791963874369674e-02,3.283820535261694484e-01,1.008503396152757442e-01,3.145920012659582099e-01,3.783491975226275783e-01,3.153885899325348241e-01,3.733411148741882513e-01,3.783843528045386928e-01,4.966215862221675659e-01,3.823183737431858353e-01,1.000000000000000000e+00,3.427118511876436902e-01,8.965693676216654473e-02,7.026185226629955149e-01,3.774904018122425819e-01,5.889513097505534311e-01,2.372985367761915321e-01,7.026185226629955149e-01,4.029888956942467293e-01,4.236727145529629590e-01,4.474694669326561569e-01,7.451888170134804978e-01,8.382234324229999034e-01
5.119260695035333930e-02,7.695693368770903375e-02,3.395260290736504954e-02,6.624801353939262505e-01,1.100431930600082181e-01,3.025799944991480195e-01,1.134412056425324472e-01,2.178559823102097504e-01,4.378714180370587017e-01,2.756352205106848419e-01,4.190993239688324268e-01,4.380516968436812819e-01,4.267432937516400515e-01,3.571450652067454934e-01,3.427118511876436902e-01,1.000000000000000000e+00,8.965693676216654473e-02,7.026185226629955149e-01,7.638090207058361170e-01,5.889513097505534311e-01,3.120390970085400451e-01,7.026185226629955149e-01,4.777294559265952145e-01,3.984994060165226171e-01,4.549624726947840703e-01,7.451888170134804978e-01,7.451888170134804978e-01
1.286890713763132361e-02,1.213374693083486659e-02,2.499829988389060012e-04,8.453511783334166640e-02,1.831563888873417867e-02,7.970589231766520011e-02,2.317442724106124480e-02,8.453511783334166640e-02,1.008503396152757442e-01,6.299462445432306434e-02,1.008503396152757442e-01,8.965693676216654473e-02,9.508907677188681296e-02,1.069606662068619124e-01,8.965693676216654473e-02,8.965693676216654473e-02,1.000000000000000000e+00,1.008503396152757442e-01,8.965693676216654473e-02,7.515254527331506618e-02,6.681134664285130753e-02,8.965693676216654473e-02,1.069606662068619124e-01,1.069606662068619124e-01,9.508907677188681296e-02,9.508907677188681296e-02,1.069606662068619124e-01
3.498131642435011596e-02,6.681134664285130753e-02,6.461533292691251000e-05,7.451888170134804978e-01,8.965693676216654473e-02,6.246347280002744196e-01,7.467104451124467746e-02,4.138080991773700479e-01,7.903383629814981770e-01,4.388799297915548792e-01,7.903383629814981770e-01,7.903383629814981770e-01,8.382234324229999034e-01,7.451888170134804978e-01,7.026185226629955149e-01,7.026185226629955149e-01,1.008503396152757442e-01,1.000000000000000000e+00,7.903383629814981770e-01,6.624801353939262505e-01,4.654708140240617631e-01,7.903383629814981770e-01,8.382234324229999034e-01,8.382234324229999034e-01,8.382234324229999034e-01,8.382234324229999034e-01,4.530737697549518939e-01
4.923355882808490985e-02,7.588155684578107296e-02,2.818898079746313956e-02,7.451888170134804978e-01,1.038104158964536228e-01,3.324324028251421925e-01,1.134412056425324472e-01,2.350643085551647748e-01,4.669559163664129819e-01,2.688137053615818894e-01,4.479265444110488437e-01,4.671017762947262675e-01,4.635908412589396232e-01,3.927920194798242282e-01,3.774904018122425819e-01,7.638090207058361170e-01,8.965693676216654473e-02,7.903383629814981770e-01,1.000000000000000000e+00,8.382234324229999034e-01,3.194717705370305749e-01,7.903383629814981770e-01,5.058480797364997006e-01,4.393093271845839309e-01,4.875009165586651205e-01,8.382234324229999034e-01,8.382234324229999034e-01
3.710076657961781238e-02,7.670978150908609738e-02,6.092406209802742561e-05,6.246347280002744196e-01,9.508907677188681296e-02,5.235834657149969207e-01,9.508907677188681296e-02,3.468636452568923945e-01,6.624801353939262505e-01,3.678794411714423340e-01,6.624801353939262505e-01,6.624801353939262505e-01,7.026185226629955149e-01,6.246347280002744196e-01,5.889513097505534311e-01,5.889513097505534311e-01,7.515254527331506618e-02,6.624801353939262505e-01,8.382234324229999034e-01,1.000000000000000000e+00,3.901685434239768324e-01,6.624801353939262505e-01,7.026185226629955149e-01,7.026185226629955149e-01,7.026185226629955149e-01,7.026185226629955149e-01,7.026185226629955149e-01
5.419362428621635197e-02,6.938955887000998468e-02,3.396502947575746195e-02,4.388799297915548792e-01,9.862039800035060644e-02,2.088665285838939289e-01,7.515254527331506618e-02,1.709860845095522719e-01,4.210951977189930084e-01,2.015698732699004458e-01,3.005254696493655509e-01,3.194778425242144060e-01,3.009852794394649589e-01,2.453449624055597800e-01,2.372985367761915321e-01,3.120390970085400451e-01,6.681134664285130753e-02,4.654708140240617631e-01,3.194717705370305749e-01,3.901685434239768324e-01,1.000000000000000000e+00,4.654708140240617631e-01,3.519714416144201774e-01,2.727413917043475244e-01,3.292044583826089776e-01,4.936727883891303681e-01,4.936727883891303681e-01
3.498131642435011596e-02,1.042885887873648831e-01,5.106797644896048343e-05,7.451888170134804978e-01,1.008503396152757442e-01,6.246347280002744196e-01,6.933935789567771679e-02,4.138080991773700479e-01,7.903383629814981770e-01,4.936727883891303681e-01,7.903383629814981770e-01,7.903383629814981770e-01,8.382234324229999034e-01,7.451888170134804978e-01,7.026185226629955149e-01,7.026185226629955149e-01,8.965693676216654473e-02,7.903383629814981770e-01,7.903383629814981770e-01,6.624801353939262505e-01,4.654708140240617631e-01,1.000000000000000000e+00,8.382234324229999034e-01,8.382234324229999034e-01,8.382234324229999034e-01,8.382234324229999034e-01,8.382234324229999034e-01
5.213471289301202516e-02,8.268862220037984101e-02,3.394672375553760973e-02,7.903383629814981770e-01,3.410997313989581614e-01,3.561668756951358872e-01,1.203143884008992387e-01,2.533562266202660229e-01,5.056738729170608959e-01,2.889306626269382838e-01,5.438682180398721755e-01,5.787469546750981797e-01,6.700683712890251886e-01,4.210741790005314567e-01,4.029888956942467293e-01,4.777294559265952145e-01,1.069606662068619124e-01,8.382234324229999034e-01,5.058480797364997006e-01,7.026185226629955149e-01,3.519714416144201774e-01,8.382234324229999034e-01,1.000000000000000000e+00,4.704098802111701949e-01,6.697563235421607475e-01,8.890097654027756535e-01,8.890097654027756535e-01
3.832820164088912018e-01,4.748891585374943880e-02,5.151286566156935975e-02,7.903383629814981770e-01,9.321839653029001527e-02,4.089381787798826995e-01,1.203143884008992387e-01,2.983187978250855243e-01,4.412085760212174912e-01,3.266713852188080081e-01,4.342590489321539460e-01,4.412468578316346979e-01,4.833708462828795738e-01,8.234957341677403564e-01,4.236727145529629590e-01,3.984994060165226171e-01,1.069606662068619124e-01,8.382234324229999034e-01,4.393093271845839309e-01,7.026185226629955149e-01,2.727413917043475244e-01,8.382234324229999034e-01,4.704098802111701949e-01,1.000000000000000000e+00,5.107952643656149538e-01,8.890097654027756535e-01,8.890097654027756535e-01
1.021164416639339240e-01,7.666165594601494215e-02,8.224522713172012500e-02,7.903383629814981770e-01,2.314469471910398091e-01,3.950838308458967107e-01,1.203143884008992387e-01,3.016547299964485451e-01,4.896263971963594197e-01,3.587146574884230166e-01,5.105290395518334856e-01,5.401990308737734114e-01,5.949413965808554305e-01,4.614595631549761601e-01,4.474694669326561569e-01,4.549624726947840703e-01,9.508907677188681296e-02,8.382234324229999034e-01,4.875009165586651205e-01,7.026185226629955149e-01,3.292044583826089776e-01,8.382234324229999034e-01,6.697563235421607475e-01,5.107952643656149538e-01,1.000000000000000000e+00,8.890097654027756535e-01,8.890097654027756535e-01
3.298294379320915876e-02,7.085931663054638452e-02,6.092406209802742561e-05,7.903383629814981770e-01,9.508907677188681296e-02,6.624801353939262505e-01,1.353352832366127023e-01,4.936727883891303681e-01,8.382234324229999034e-01,3.328078638148346258e-01,8.382234324229999034e-01,9.428731438548749733e-01,8.890097654027756535e-01,7.903383629814981770e-01,7.451888170134804978e-01,7.451888170134804978e-01,9.508907677188681296e-02,8.382234324229999034e-01,8.382234324229999034e-01,7.026185226629955149e-01,4.936727883891303681e-01,8.382234324229999034e-01,8.890097654027756535e-01,8.890097654027756535e-01,8.890097654027756535e-01,1.000000000000000000e+00,8.890097654027756535e-01
3.710076657961781238e-02,7.085931663054638452e-02,6.092406209802742561e-05,7.903383629814981770e-01,9.508907677188681296e-02,6.624801353939262505e-01,1.267715578585203728e-01,4.936727883891303681e-01,8.382234324229999034e-01,5.235834657149969207e-01,8.382234324229999034e-01,8.382234324229999034e-01,8.890097654027756535e-01,7.903383629814981770e-01,8.382234324229999034e-01,7.451888170134804978e-01,1.069606662068619124e-01,4.530737697549518939e-01,8.382234324229999034e-01,7.026185226629955149e-01,4.936727883891303681e-01,8.382234324229999034e-01,8.890097654027756535e-01,8.890097654027756535e-01,8.890097654027756535e-01,8.890097654027756535e-01,1.000000000000000000e+00
