disease	SnoRNA	Score
21	43	0.8987159857632515
7	149	0.8975452236698157
20	150	0.8972335944537423
20	163	0.896394841765171
1	191	0.895680739334966
19	182	0.8943678457004538
16	133	0.8930459909024268
16	96	0.8930459909024268
3	43	0.8924795360551555
17	210	0.8922565844005433
21	210	0.8922565844005433
14	140	0.8911320568910001
23	140	0.8911320568910001
14	133	0.8910794077072286
23	133	0.8910794077072286
13	133	0.8910794077072286
20	185	0.8910662645261355
8	6	0.8909317898585821
14	197	0.889889683254284
7	63	0.8889020705102244
12	122	0.8887623834277928
5	214	0.8878510104592049
8	201	0.887583993532956
1	87	0.8856192016272877
1	14	0.8851876618318572
1	172	0.8844454352686864
5	184	0.884042310236241
20	182	0.8839096519571836
23	96	0.8837239814170225
0	2	0.8834014088817763
12	133	0.8822128278503868
0	57	0.8786256454579071
4	93	0.8782427906182378
18	133	0.8778814598306507
6	104	0.8774674084524067
16	46	0.8774601636268016
1	155	0.877449935011277
1	166	0.877449935011277
1	194	0.877449935011277
4	166	0.877449935011277
4	135	0.877449935011277
1	145	0.877449935011277
4	32	0.877449935011277
4	83	0.877449935011277
1	201	0.877449935011277
1	92	0.877449935011277
4	148	0.877449935011277
4	155	0.877449935011277
4	54	0.877449935011277
4	213	0.877449935011277
4	176	0.877449935011277
1	114	0.877449935011277
4	55	0.877449935011277
1	117	0.877449935011277
1	100	0.877449935011277
1	196	0.877449935011277
1	146	0.877449935011277
1	200	0.877449935011277
1	23	0.877449935011277
4	57	0.877449935011277
1	83	0.877449935011277
4	147	0.877449935011277
17	39	0.8774442979323596
21	39	0.8774442979323596
21	140	0.8774333626337157
17	140	0.8774333626337157
3	140	0.8774333626337157
19	140	0.8774333626337157
16	147	0.8774213532032202
16	24	0.8774213532032202
16	23	0.8774213532032202
16	114	0.8774213532032202
16	213	0.8774213532032202
16	100	0.8774213532032202
16	54	0.8774213532032202
16	146	0.8774213532032202
16	176	0.8774213532032202
16	145	0.8774213532032202
16	92	0.8774213532032202
16	148	0.8774213532032202
16	55	0.8774213532032202
16	135	0.8774213532032202
16	57	0.8774213532032202
16	196	0.8774213532032202
16	200	0.8774213532032202
16	201	0.8774213532032202
16	194	0.8774213532032202
16	32	0.8774213532032202
16	117	0.8774213532032202
4	106	0.8774184065544345
4	30	0.8774125214417946
16	178	0.8774096279484201
9	219	0.8774032641467782
7	219	0.8774032641467782
9	130	0.8774032641467782
18	149	0.8774000295469783
20	137	0.8773913182218734
1	104	0.8773853938762558
4	130	0.8773842223938172
1	214	0.8773842223938172
1	130	0.8773842223938172
1	219	0.8773842223938172
4	214	0.8773842223938172
4	219	0.8773842223938172
18	132	0.8773832759052888
1	131	0.877375973905918
16	203	0.877375973905918
16	39	0.877375973905918
1	185	0.877375973905918
16	5	0.877375973905918
1	5	0.877375973905918
4	81	0.8773713588028352
4	133	0.8773685217655665
4	177	0.8773678851465804
4	42	0.8773678851465804
4	37	0.8773648397009941
10	140	0.8773532820934024
16	70	0.8773512355794794
17	182	0.8773239043695515
4	40	0.877323256892574
21	28	0.8773130815644461
1	158	0.8773069727418531
21	93	0.8773066353557187
17	93	0.8773066353557187
3	158	0.8772883535799625
24	122	0.8772772946257862
25	122	0.8772772946257862
17	133	0.8772703242595576
25	133	0.8772703242595576
19	133	0.8772703242595576
21	133	0.8772703242595576
22	133	0.8772703242595576
19	120	0.8762960539270203
25	28	0.875463682512819
22	28	0.875463682512819
23	28	0.875463682512819
24	28	0.875463682512819
3	28	0.875463682512819
12	28	0.875463682512819
17	96	0.8730582728682541
21	96	0.8730582728682541
19	96	0.8730582728682541
9	93	0.8716887477732062
6	40	0.8714206222216465
6	118	0.8709480784324926
10	133	0.8708995746304166
11	133	0.8708995746304166
18	96	0.8707316568977257
9	34	0.8699443126118042
9	43	0.8699443126118042
0	107	0.8699043147914957
6	33	0.868996306328455
20	129	0.8677720330874856
4	207	0.8658976856940042
7	6	0.8640861244348329
9	6	0.8640861244348329
8	122	0.8617719222280074
3	103	0.8606423574344639
13	103	0.8606423574344639
14	103	0.8606423574344639
15	22	0.8590239280562907
4	119	0.8589832065127436
13	195	0.8588134923414014
3	201	0.8582413432425939
17	201	0.8582413432425939
21	201	0.8582413432425939
19	201	0.8582413432425939
20	92	0.8563612733309766
5	209	0.8554083894758326
6	181	0.8550252499647076
7	34	0.8549155886162307
2	9	0.8548965349267784
9	96	0.8544834434252871
7	96	0.8544834434252871
20	136	0.8542996921911978
14	16	0.8539327250976358
18	28	0.8533307078666031
8	28	0.8532002396144933
11	28	0.8532002396144933
13	28	0.8532002396144933
2	16	0.8525495513205005
0	140	0.8521574908313281
23	149	0.8512184617320249
1	6	0.850403408899998
4	6	0.850403408899998
16	6	0.8498267865148523
25	43	0.8470436964458739
4	118	0.8449421442937554
16	21	0.8447373792969152
1	21	0.8447373792969152
16	40	0.8443038797036071
9	44	0.8434046510105475
7	165	0.8416791389660593
6	160	0.8407183021569539
14	132	0.8396365833782976
7	89	0.8387790510136133
1	36	0.8386035797039735
0	179	0.8385265430739024
19	70	0.8370354992226947
8	140	0.836654832021575
5	28	0.8355910981443454
5	6	0.8340356642672343
11	96	0.8333272967777152
10	96	0.8333272967777152
6	162	0.8329668367886244
25	63	0.8308678209585135
5	107	0.8306429557576331
4	179	0.8278468838206601
1	179	0.8278468838206601
20	6	0.8270625273018084
17	165	0.8267168830586902
21	165	0.8267168830586902
16	191	0.825934790525178
6	191	0.8243610654509891
4	160	0.8242974428064557
9	122	0.8221959485856114
7	122	0.8221959485856114
0	93	0.8213458700061524
5	217	0.8199496663196171
8	133	0.8190732662646306
23	197	0.8182266057376744
7	195	0.8162204289152567
9	195	0.8162204289152567
7	121	0.8125783484091033
14	195	0.8115846949517725
23	195	0.8115846949517725
14	92	0.8080702859760233
17	174	0.8041659598053588
21	174	0.8041659598053588
19	174	0.8041659598053588
7	190	0.8039830204383545
9	190	0.8035264451407363
1	181	0.8031392615019955
13	209	0.8030455804406835
14	186	0.8010068950048117
11	132	0.7997174413826174
10	132	0.7997174413826174
1	118	0.7992165996032322
2	77	0.7989066345617638
25	120	0.7984060390924013
18	120	0.7984060390924013
20	168	0.7963954700063239
19	87	0.7956598706721758
0	187	0.79228105539898
0	72	0.79228105539898
7	43	0.7907633329943333
20	166	0.7886643706987043
8	96	0.7860161090864906
0	16	0.7847638807386614
20	132	0.7840235341545293
0	106	0.781383390712091
18	63	0.7790530981504901
6	89	0.7778135669222681
20	174	0.7760778481827104
0	138	0.7752722110781127
0	29	0.7752722110781127
21	137	0.7748013339006042
21	158	0.7748013339006042
17	137	0.7748013339006042
17	158	0.7748013339006042
4	107	0.7745685553299226
16	120	0.7728883892142805
5	219	0.771280616839415
14	130	0.7691633411671633
3	122	0.7678024020645987
21	122	0.7678024020645987
19	122	0.7678024020645987
17	122	0.7678024020645987
2	20	0.7670932920208346
4	33	0.7666519952634174
1	152	0.7661932621658104
3	210	0.7640613931592787
13	107	0.760335752059778
14	107	0.760335752059778
2	187	0.7588451349104656
16	106	0.7586041688392234
6	216	0.7575703633107916
14	190	0.7574133615037045
7	93	0.7573966150683383
5	122	0.7569864005073175
0	35	0.7562905706114467
13	214	0.7554871432262702
14	214	0.7554871432262702
23	214	0.7554871432262702
10	149	0.7550716654616481
11	149	0.7550716654616481
8	132	0.7549694296837399
20	25	0.7542698618540292
12	96	0.7537891429916341
12	201	0.7505068498563683
16	104	0.7489777627640004
15	96	0.7487350967400291
4	28	0.7476109883331015
1	28	0.7476109883331015
7	36	0.7459611742947745
20	127	0.7457523984603104
2	4	0.7406656039836408
20	210	0.7402531495964012
3	182	0.739565523263338
23	209	0.7387222598324412
18	214	0.7385471458939008
15	214	0.7385471458939008
12	6	0.7372283730693586
8	149	0.7362686007897281
0	157	0.7351373679390919
0	98	0.7351373679390919
0	99	0.7351373679390919
6	90	0.7315296680405697
20	65	0.7282370068581494
16	108	0.7250940540253386
14	182	0.7242955169169425
9	129	0.7227745695663933
0	70	0.7223294462794924
10	22	0.7218981617759038
11	22	0.7218981617759038
13	22	0.7218981617759038
18	22	0.7218981617759038
11	155	0.7194215971930831
8	155	0.7194215971930831
23	155	0.7194215971930831
22	155	0.7194215971930831
12	155	0.7194215971930831
16	75	0.7173637385969971
16	71	0.7173637385969971
6	193	0.7150831289819303
0	86	0.7150153647942493
20	121	0.7133916118702137
0	55	0.7132613748949279
15	133	0.7124327976387931
24	96	0.7102798048809477
25	96	0.7102798048809477
22	96	0.7102798048809477
7	156	0.7095556576337255
7	87	0.7087144659086443
14	121	0.7071203285535509
14	36	0.7036100229425245
20	82	0.701403610828237
9	28	0.6984439173284105
25	22	0.6983781056335511
3	22	0.6983781056335511
1	51	0.6982916436551377
1	16	0.6982916436551377
1	163	0.6982916436551377
1	136	0.6982916436551377
20	91	0.6955007788584326
18	155	0.6950498525446229
1	125	0.6937864265468596
1	154	0.6937864265468596
4	154	0.6937864265468596
4	125	0.6937864265468596
3	174	0.6887361375592415
22	201	0.6865710719462579
24	201	0.6865710719462579
25	201	0.6865710719462579
20	145	0.6811646218559213
20	32	0.6811646218559213
20	23	0.6811646218559213
17	6	0.6801237757743205
19	6	0.6801237757743205
25	6	0.6801237757743205
24	6	0.6801237757743205
22	6	0.6801237757743205
3	6	0.6801237757743205
21	6	0.6801237757743205
9	187	0.6768300827626419
1	159	0.675042749185878
1	161	0.675042749185878
4	126	0.675042749185878
1	126	0.675042749185878
4	159	0.675042749185878
4	161	0.675042749185878
0	102	0.6749181539675417
1	207	0.674447573413323
9	133	0.6744255841577185
7	133	0.6744255841577185
1	33	0.669567093235591
7	39	0.6686108279489866
9	39	0.6686108279489866
20	42	0.6679127201912163
20	22	0.6653722171172489
9	41	0.6639952105267315
23	217	0.6629172624089181
14	217	0.6629172624089181
13	217	0.6629172624089181
20	178	0.6574423913486719
15	184	0.6573112902434172
18	184	0.6573112902434172
17	36	0.656595073744212
21	36	0.656595073744212
16	37	0.6557071321006624
20	96	0.6549812827082718
16	162	0.6546855635739759
20	35	0.6525749486792125
11	214	0.6491752599581069
10	214	0.6491752599581069
4	120	0.647658541212533
1	120	0.647658541212533
9	86	0.647126805528595
0	203	0.6468236633539199
0	178	0.6468236633539199
19	156	0.646426432169265
7	38	0.6464241135742312
13	92	0.644626133480109
14	150	0.6442697648407771
4	193	0.6431191678856907
3	39	0.6391018601771552
1	90	0.6380124213400744
2	182	0.6368369080122762
9	121	0.6338168219068498
20	195	0.6334199429309364
6	144	0.6317016920943427
20	113	0.6313046730444928
5	133	0.6267481680924005
13	162	0.6252156458480058
14	162	0.6252156458480058
20	190	0.6225441491662214
14	93	0.6221461818462939
23	132	0.6196268268332069
20	120	0.6193382785180924
4	123	0.6188141925402707
1	123	0.6188141925402707
18	104	0.6139535901494687
15	195	0.6116463644987419
18	195	0.6116463644987419
6	169	0.611566267689616
15	103	0.6076809026582598
25	103	0.6076809026582598
24	103	0.6076809026582598
23	103	0.6076809026582598
22	103	0.6076809026582598
12	103	0.6076809026582598
8	103	0.6076809026582598
10	103	0.6076809026582598
11	103	0.6076809026582598
18	103	0.6076809026582598
0	133	0.6070748574165232
2	127	0.5982414767480159
17	41	0.5980756654780511
21	41	0.5980756654780511
20	155	0.5952037548881124
15	41	0.5935509508567336
5	22	0.5898231302319936
21	87	0.5891848192631347
17	87	0.5891848192631347
6	37	0.5874008804379571
7	155	0.5869078233847222
25	104	0.5811177639224739
21	22	0.5803942145878246
17	22	0.5803942145878246
4	77	0.579960762070072
6	128	0.5795117838520552
0	65	0.5765164588854536
20	133	0.5761974057184348
20	208	0.5753252194347788
9	19	0.570906948868842
9	210	0.570580619295731
7	210	0.570580619295731
20	90	0.5660660131787818
16	68	0.5640424036323065
16	66	0.5640424036323065
16	64	0.5640424036323065
1	38	0.5625618143222706
1	89	0.5625618143222706
7	129	0.5592318942916049
19	158	0.5578797903377638
19	137	0.5578797903377638
7	22	0.5572439302403821
3	93	0.5553938179029466
13	93	0.5553938179029466
19	84	0.5548179550233839
20	41	0.5539750087417318
10	184	0.5479413977445731
11	184	0.5479413977445731
5	165	0.5474625096137505
2	186	0.5474056361137439
2	129	0.5474056361137439
20	30	0.546385825215703
13	16	0.5461810716340667
20	184	0.5438318853440459
14	63	0.5387011685058917
15	130	0.5330240970910755
18	130	0.5330240970910755
3	36	0.5323783807753779
7	127	0.5312844571314891
3	165	0.5302801380034711
9	152	0.529843748855873
16	169	0.5283599863572117
8	195	0.5276508012772111
9	89	0.5255549995756604
20	39	0.5254937183447445
3	41	0.5247239995185488
5	39	0.5223258027982843
0	153	0.5221498857674429
16	126	0.5212663448424965
16	159	0.5212663448424965
16	161	0.5212663448424965
14	136	0.5204280333731459
8	184	0.5151911448280413
20	98	0.5150725308969556
1	216	0.5140718686663523
20	204	0.5140462253825521
20	128	0.5140462253825521
20	119	0.5140462253825521
4	84	0.5139976567754595
0	96	0.5135933808968015
9	82	0.5127787949698815
14	174	0.5108901134266988
20	193	0.5082446916107711
6	159	0.5054055035446239
6	161	0.5054055035446239
6	126	0.5054055035446239
0	90	0.5
4	139	0.5
5	103	0.5
7	187	0.5
23	22	0.5
16	207	0.5
1	139	0.5
4	168	0.5
19	82	0.5
1	168	0.5
14	87	0.49228776142634517
9	38	0.49106672687383895
20	55	0.49077212925341196
25	155	0.4897702289260158
24	155	0.4897702289260158
0	168	0.4883589589168932
4	169	0.487055682439018
9	208	0.48374895195421636
9	17	0.47904771127175766
14	34	0.477096615953798
0	182	0.4760113656554643
20	37	0.4741127248325409
17	186	0.4737902151236799
19	186	0.4737902151236799
21	186	0.4737902151236799
6	149	0.47094212628928145
20	157	0.4707768362130033
7	152	0.4632738377214453
9	127	0.46323211929438923
20	218	0.4624586210573822
20	164	0.4624586210573822
20	60	0.4624586210573822
20	53	0.4624586210573822
20	49	0.4624586210573822
12	214	0.4620012002569347
13	38	0.45969995230477334
13	89	0.4589282448994242
16	154	0.45653315577290454
16	125	0.45653315577290454
6	39	0.4544855422332335
9	4	0.45417400816161063
3	87	0.4513505626340627
9	166	0.44906064484970126
1	93	0.4478744825118537
9	11	0.4461532709991994
7	137	0.4450310137038659
7	158	0.4450310137038659
5	132	0.44306814400768896
20	123	0.44187411327037046
9	206	0.44081142789805317
4	75	0.43839679398762216
4	71	0.43839679398762216
7	19	0.4354983870929438
7	82	0.43467523575361644
20	159	0.4325948308218528
20	160	0.4325948308218528
9	136	0.4322860839901023
0	152	0.4309460708246151
10	130	0.4301884757710577
11	130	0.4301884757710577
4	108	0.43009058664390903
1	108	0.43009058664390903
9	193	0.4281934605897756
5	38	0.4277025659070933
19	187	0.4270306563166217
20	83	0.42550115930938937
20	131	0.42550115930938937
20	29	0.42550115930938937
20	118	0.42550115930938937
20	33	0.42550115930938937
20	138	0.42550115930938937
20	117	0.42550115930938937
9	9	0.4242525689856667
0	215	0.42421003781978794
5	77	0.4223352219878417
20	54	0.41980814719932513
17	82	0.41817047411137875
21	82	0.41817047411137875
7	206	0.4169061948650501
10	193	0.4165711797773367
23	107	0.415540811760951
2	69	0.41226343386743824
7	41	0.40795720224961984
2	63	0.40758651747457614
15	209	0.4073069749613652
18	209	0.4073069749613652
17	150	0.40646219864709304
21	150	0.40646219864709304
3	150	0.40646219864709304
17	156	0.40493093209984327
21	156	0.40493093209984327
5	86	0.40489982961020476
5	63	0.4033753847722733
21	38	0.4024538810391965
17	38	0.4024538810391965
16	123	0.4016364767708771
7	208	0.40078106236999195
14	38	0.39932806038445245
14	22	0.3992810993208978
24	214	0.3979329284153111
25	214	0.3979329284153111
19	214	0.3979329284153111
21	214	0.3979329284153111
22	214	0.3979329284153111
3	214	0.3979329284153111
17	214	0.3979329284153111
16	84	0.39713726367218916
16	187	0.39713726367218916
16	69	0.39713726367218916
9	158	0.39703270634450505
9	137	0.39703270634450505
3	190	0.39375691658295675
20	146	0.3937566641683432
5	156	0.39356700710127757
6	154	0.39136135318371057
6	125	0.39136135318371057
6	139	0.39136135318371057
14	77	0.3891317648379648
0	87	0.38693299264936964
2	51	0.38652931625012005
20	161	0.3859908767685374
20	154	0.3859908767685374
20	126	0.3859908767685374
20	110	0.3859908767685374
20	125	0.3859908767685374
6	123	0.38455863944256274
2	42	0.3833217918477544
23	93	0.38262546577353207
8	93	0.38262546577353207
10	93	0.38262546577353207
11	93	0.38262546577353207
12	93	0.38262546577353207
15	93	0.38262546577353207
18	93	0.38262546577353207
22	93	0.38262546577353207
24	93	0.38262546577353207
25	93	0.38262546577353207
0	4	0.3817463156711435
0	19	0.3817463156711435
14	17	0.38131976613316154
9	84	0.3800110804722863
8	130	0.37841832598594066
9	35	0.3778627469357029
12	132	0.37741465136158137
20	86	0.3773564161916465
7	166	0.37551830139052894
7	35	0.37491192986069033
13	77	0.37050044740576626
20	197	0.37033483015785584
7	136	0.3695339243928365
5	89	0.36916301893849185
13	219	0.3689553105904733
14	219	0.3689553105904733
23	219	0.3689553105904733
20	24	0.36181159219256864
10	209	0.361601642892919
11	209	0.361601642892919
5	84	0.3583971195946226
17	84	0.3583971195946226
21	84	0.3583971195946226
15	158	0.35693247696351227
15	137	0.35693247696351227
0	44	0.35648266054914046
16	139	0.35388025381554883
20	176	0.3536472884369389
14	89	0.35258083365116294
17	190	0.35166279900541475
21	190	0.35166279900541475
7	9	0.3491997681189355
20	140	0.34848162900904883
1	44	0.34824206734204227
20	177	0.3448286317380064
0	217	0.34167881712444725
14	9	0.3381067459527884
5	44	0.3378532972660868
15	86	0.3370318147409875
9	103	0.3333864238170066
7	103	0.3333864238170066
20	175	0.33248368014881136
4	187	0.3313076745029602
4	36	0.3313076745029602
20	81	0.330485501263559
15	206	0.32902819203859834
4	14	0.32329909642802546
20	209	0.32292795865082446
20	130	0.32292795865082446
18	197	0.31816332681410026
15	197	0.31816332681410026
1	35	0.3159154645205996
13	44	0.31575856662656604
16	74	0.3155715362000346
16	72	0.3155715362000346
16	67	0.3155715362000346
16	73	0.3155715362000346
4	64	0.3152601987202399
4	68	0.3152601987202399
4	66	0.3152601987202399
13	190	0.3142755315402302
3	38	0.3139962541932126
19	136	0.3131963776832029
13	63	0.31205653637092945
16	14	0.3084528736575874
9	155	0.3064999594359671
20	196	0.3054769676887386
20	100	0.3054769676887386
0	204	0.30407216208152227
6	150	0.3034174915929228
20	26	0.3032277169924042
14	193	0.30294351960362176
8	209	0.30127876593865566
19	38	0.30069998506590717
5	34	0.3001419593701103
20	191	0.29977808489886626
19	129	0.29864562218949164
20	5	0.2938530705856163
20	135	0.2938530705856163
20	213	0.2938530705856163
20	194	0.2938530705856163
20	200	0.2938530705856163
20	148	0.2938530705856163
20	114	0.2938530705856163
20	203	0.2938530705856163
20	147	0.2938530705856163
20	57	0.2938530705856163
4	116	0.2937066036296097
1	116	0.2937066036296097
13	121	0.2936295333484391
3	186	0.29158354473133435
5	121	0.29153358809712726
2	36	0.29021136829070204
2	0	0.2899020305589373
15	121	0.2891711760324974
1	140	0.28825331979458757
4	140	0.28825331979458757
1	144	0.2871336533194986
25	41	0.28697768077077973
22	132	0.2868456604482386
24	132	0.2868456604482386
25	132	0.2868456604482386
21	132	0.2868456604482386
19	132	0.2868456604482386
17	132	0.2868456604482386
3	132	0.2868456604482386
19	51	0.28508602831298313
17	51	0.28508602831298313
21	51	0.28508602831298313
19	150	0.28475223059483334
